Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
010780,KR7010780005,아이에스동서,KOSPI,,40850,2,-300,-0.73,41200,41300,40500,216005,8814690750,1265052215700,30892606,STK
069960,KR7069960003,현대백화점,KOSPI,,53500,3,0,0.0,53500,54000,53100,77304,4137309600,1254370837600,23402441,STK
285130,KR7285130001,SK케미칼,KOSPI,,72700,1,300,0.41,72500,73000,72100,51336,3727761400,1254350024100,17253783,STK
005850,KR7005850003,에스엘,KOSPI,,26900,1,550,2.09,26350,27000,26250,174691,4674301250,1247142762000,46448520,STK
375500,KR7375500006,DL이앤씨,KOSPI,,32050,1,500,1.58,31500,32200,31450,136012,4331725150,1243999979450,38693623,STK
089590,KR7089590004,제주항공,KOSPI,,16090,1,920,6.06,15260,16180,15210,979420,15601589440,1238058872880,76993711,STK
114090,KR7114090004,GKL,KOSPI,,20100,1,800,4.15,19440,20100,19330,516222,10289881370,1237113400000,61855670,STK
348370,KR7348370008,엔켐,KOSDAQ,벤처기업부,78300,1,15300,24.29,63300,81000,63300,2452556,181412426200,1231779338500,15812315,KSQ
213420,KR7213420003,덕산네오룩스,KOSDAQ GLOBAL,우량기업부,49300,2,-800,-1.6,50800,51000,48200,315994,15614093850,1222935565750,24831179,KSQ
069620,KR7069620003,대웅제약,KOSPI,,104000,2,-1300,-1.23,104800,106300,104000,29071,3045251700,1206162457500,11586575,STK
064760,KR7064760002,티씨케이,KOSDAQ GLOBAL,우량기업부,103500,2,-200,-0.19,103900,104000,101300,25939,2657017900,1203692500000,11675000,KSQ
353200,KR7353200009,대덕전자,KOSPI,,24250,2,-100,-0.41,24450,24650,23600,863368,20787592050,1195889585000,49416925,STK
009240,KR7009240003,한샘,KOSPI,,50600,1,500,1.0,50000,51300,49600,42173,2129519000,1193170149600,23533928,STK
139130,KR7139130009,DGB금융지주,KOSPI,,7010,1,60,0.86,6990,7070,6890,546719,3811127110,1185712289330,169145833,STK
383310,KR7383310000,에코프로에이치엔,KOSDAQ,중견기업부,77400,1,500,0.65,76800,79600,76000,1140427,88994576200,1184601736800,15304932,KSQ
120110,KR7120110002,코오롱인더,KOSPI,,42750,1,950,2.27,41850,43000,41850,147008,6223199750,1176441140250,27519091,STK
001230,KR7001230002,동국제강,KOSPI,,12130,2,-120,-0.98,12290,12450,12100,484513,5932169150,1159507754550,95432737,STK
025900,KR7025900002,동화기업,KOSDAQ,우량기업부,57000,1,3600,6.74,53400,57600,53000,170896,9512680700,1147789010400,20207553,KSQ
098460,KR7098460009,고영,KOSDAQ GLOBAL,우량기업부,16720,2,-220,-1.3,17090,17090,16400,806240,13438147730,1147220956050,68654755,KSQ
137400,KR7137400008,피엔티,KOSDAQ GLOBAL,우량기업부,49900,1,2400,5.05,48200,51200,47900,1147989,56882450650,1135922840100,22741198,KSQ
225570,KR7225570001,넥슨게임즈,KOSDAQ,중견기업부,17190,2,-910,-5.03,17840,17850,16960,1191799,20715776930,1131090816800,65761094,KSQ
006110,KR7006110001,삼아알미늄,KOSPI,,76900,1,400,0.52,77300,79300,74900,250968,19331057600,1129875148800,14711916,STK
006650,KR7006650006,대한유화,KOSPI,,173600,1,100,0.06,171900,174900,171000,36507,6334583700,1128400000000,6500000,STK
000240,KR7000240002,한국앤컴퍼니,KOSPI,,11800,2,-90,-0.76,11890,11970,11750,40339,477248280,1126881298800,94935240,STK
271940,KR7271940009,일진하이솔루스,KOSPI,,30750,1,1050,3.54,29700,30950,29700,103061,3143329100,1120261911500,36313190,STK
178920,KR7178920005,PI첨단소재,KOSPI,,38100,2,-450,-1.17,38700,39050,37500,141571,5375342950,1118856868200,29366322,STK
248070,KR7248070005,솔루엠,KOSPI,,22300,2,-350,-1.55,22800,22850,22100,457346,10243149800,1115123787300,50005551,STK
001120,KR7001120005,LX인터내셔널,KOSPI,,28700,2,-150,-0.52,28700,29100,28350,219222,6259430550,1112412000000,38760000,STK
000210,KR7000210005,DL,KOSPI,,52500,1,300,0.57,52200,52700,52000,39229,2052728700,1095992733200,20955884,STK
001740,KR7001740000,SK네트웍스,KOSPI,,4425,1,150,3.51,4300,4435,4280,1423530,6208415590,1095748461505,248187647,STK
376300,KR7376300000,디어유,KOSDAQ,기술성장기업부,46150,2,-1000,-2.12,47150,47600,45850,375225,17484944200,1093895572900,23703046,KSQ
018670,KR7018670000,SK가스,KOSPI,,118100,1,1400,1.2,116700,118100,116100,5049,590708000,1084553670000,9230244,STK
009900,KR7009900002,명신산업,KOSPI,,20600,1,550,2.74,20200,21000,20050,722794,14870201450,1078261233150,52470133,STK
122870,KR7122870009,와이지엔터테인먼트,KOSDAQ,벤처기업부,57600,2,-400,-0.69,57500,57900,56800,248572,14288004400,1076793880300,18661939,KSQ
000670,KR7000670000,영풍,KOSPI,,580000,1,15000,2.65,565000,590000,565000,5580,3242050000,1072067280000,1842040,STK
017800,KR7017800004,현대엘리베이,KOSPI,,26150,2,-250,-0.95,26500,26650,25950,57765,1516236000,1069358004200,40815191,STK
064550,KR7064550007,바이오니아,KOSDAQ,우량기업부,41000,2,-1350,-3.19,42900,44500,41000,915319,38716602900,1063383989200,25810291,KSQ
003690,KR7003690005,코리안리,KOSPI,,7470,1,300,4.18,7200,7520,7200,268561,1989272740,1051947354330,140822939,STK
012510,KR7012510004,더존비즈온,KOSPI,,34600,2,-100,-0.29,34650,34900,34150,100217,3458097250,1051244326400,30382784,STK
001800,KR7001800002,오리온홀딩스,KOSPI,,16780,1,480,2.94,16300,16780,16300,155481,2599937440,1049937272720,62645422,STK
039030,KR7039030002,이오테크닉스,KOSDAQ GLOBAL,우량기업부,84900,1,100,0.12,84500,85700,82200,135894,11406572900,1047161750000,12319550,KSQ
020560,KR7020560009,아시아나항공,KOSPI,,14050,1,440,3.23,13620,14060,13500,300863,4181195130,1046229401840,74411764,STK
003100,KR7003100005,선광,KOSDAQ,우량기업부,158500,1,500,0.32,157800,158800,156200,34250,5379207900,1046100000000,6600000,KSQ
103140,KR7103140000,풍산,KOSPI,,37150,2,-400,-1.07,37700,37750,36850,144081,5341415050,1043904355500,28024278,STK
100090,KR7100090000,에스케이오션플랜트,KOSDAQ,중견기업부,19570,1,60,0.31,19450,19630,19210,357356,6949108740,1042341534960,53235012,KSQ
114190,KR7114190002,강원에너지,KOSDAQ,중견기업부,40000,1,900,2.3,40400,42100,39050,2310797,93448636650,1042309216200,26123038,KSQ
418550,KR7418550000,제이오,KOSDAQ,기술성장기업부,33200,1,1500,4.73,32150,34450,31050,3046345,100214685800,1035663822650,31336273,KSQ
067630,KR7067630004,HLB생명과학,KOSDAQ,중견기업부,10730,2,-180,-1.65,10860,10900,10610,635068,6809679440,1033030262400,96725680,KSQ
008730,KR7008730004,율촌화학,KOSPI,,41700,1,1300,3.22,40350,41800,39600,106801,4359083850,1031680000000,24800000,STK
095500,KR7095500005,미래나노텍,KOSDAQ,우량기업부,33100,1,1500,4.75,31150,34200,31000,6670833,220369671250,1023329967000,31009999,KSQ
267270,KR7267270007,현대건설기계,KOSPI,,52000,1,1000,1.96,51000,52000,50500,76683,3938639800,1020501077400,19700793,STK
032350,KR7032350001,롯데관광개발,KOSPI,,13790,1,50,0.36,13770,14020,13710,527406,7314828730,1013498934660,73762659,STK
280360,KR7280360009,롯데제과,KOSPI,,106700,3,0,0.0,106900,107000,105900,12624,1345075100,1006669045800,9434574,STK
395400,KR7395400005,SK리츠,KOSPI,,5040,2,-60,-1.18,5040,5130,5040,74653,378638890,996529180530,196554079,STK
298380,KR7298380007,에이비엘바이오,KOSDAQ,기술성장기업부,20850,3,0,0.0,20800,21300,20650,372322,7776282900,996384261900,47788214,KSQ
140860,KR7140860008,파크시스템스,KOSDAQ,우량기업부,142900,2,-2400,-1.65,146400,146400,141100,26141,3737248300,992154265200,6947859,KSQ
185750,KR7185750007,종근당,KOSPI,,77800,2,-400,-0.51,78300,78900,77800,18101,1414634200,980340192000,12568464,STK
039130,KR7039130000,하나투어,KOSPI,,60700,1,1100,1.85,59900,61000,59600,97183,5882072500,973578529500,16039185,STK
161890,KR7161890009,한국콜마,KOSPI,,42200,1,50,0.12,42350,43300,41650,157305,6694885000,967873914000,22881180,STK
222800,KR7222800005,심텍,KOSDAQ,우량기업부,30400,1,950,3.23,30050,30850,29250,1268067,38101351350,966773240050,31854143,KSQ
073240,KR7073240004,금호타이어,KOSPI,,3350,1,25,0.75,3325,3360,3310,320978,1072237985,963758262885,287260287,STK
016380,KR7016380008,KG스틸,KOSPI,,9630,1,60,0.63,9600,9710,9460,1555397,14961673030,963085678110,100008897,STK
181710,KR7181710005,NHN,KOSPI,,26550,1,200,0.76,26400,27050,26200,34579,922197250,959858326700,36017198,STK
009420,KR7009420001,한올바이오파마,KOSPI,,18250,2,-270,-1.46,18520,18630,18040,157225,2881034120,959138113680,52240638,STK
195940,KR7195940002,HK이노엔,KOSDAQ GLOBAL,벤처기업부,33800,2,-100,-0.29,33600,34100,33600,98027,3312425550,957550315800,28329891,KSQ
019170,KR7019170000,신풍제약,KOSPI,,17970,2,-60,-0.33,18130,18570,17900,284418,5180150820,954789519800,52984990,STK
089860,KR7089860001,롯데렌탈,KOSPI,,25850,2,-150,-0.58,25950,26150,25750,24407,631611050,950653934850,36634063,STK
009520,KR7009520008,포스코엠텍,KOSDAQ,우량기업부,22750,1,3620,18.92,19150,23800,18750,26701356,584420783030,949453628400,41642703,KSQ
007700,KR7007700008,F&F홀딩스,KOSPI,,24100,2,-50,-0.21,23950,24300,23750,40049,960095550,944611963050,39114367,STK
007390,KR7007390008,네이처셀,KOSDAQ,중견기업부,14990,2,-290,-1.9,15280,15490,14940,488218,7403642030,939857340000,62657156,KSQ
023590,KR7023590003,다우기술,KOSPI,,20850,1,400,1.96,20350,21000,20350,121657,2522058900,933225633600,44866617,STK
078340,KR7078340007,컴투스,KOSDAQ,우량기업부,71500,1,2800,4.08,69800,72500,69100,381153,26981165100,925095598000,12866420,KSQ
192820,KR7192820009,코스맥스,KOSPI,,81000,1,1100,1.38,80200,82700,79900,96985,7894284300,921580130800,11349509,STK
141080,KR7141080002,레고켐바이오,KOSDAQ GLOBAL,기술성장기업부,34750,2,-350,-1.0,34900,35750,34650,229783,8047901650,920440565900,26411494,KSQ
272450,KR7272450008,진에어,KOSPI,,17340,1,990,6.06,16900,17400,16880,583712,10042611000,904626000000,52200000,STK
095660,KR7095660007,네오위즈,KOSDAQ,우량기업부,40800,2,-400,-0.97,41200,41500,40050,136889,5545632150,900077421150,22033719,KSQ
009970,KR7009970005,영원무역홀딩스,KOSPI,,65900,1,500,0.76,65400,66700,65300,14438,949301100,898585512800,13635592,STK
003230,KR7003230000,삼양식품,KOSPI,,118500,1,700,0.59,118000,118900,116200,37143,4366050600,891155674500,7533015,STK
090460,KR7090460007,비에이치,KOSDAQ GLOBAL,우량기업부,25750,2,-600,-2.28,26400,26600,25400,1177524,30461761650,890904197150,34464379,KSQ
036540,KR7036540003,SFA반도체,KOSDAQ,우량기업부,5380,1,300,5.91,5550,5940,5320,26506919,148580926490,888085636200,164460303,KSQ
067160,KR7067160002,아프리카TV,KOSDAQ,우량기업부,76800,2,-300,-0.39,77300,77800,76100,94431,7257543700,883947582300,11494767,KSQ
330590,KR7330590001,롯데리츠,KOSPI,,3635,2,-15,-0.41,3630,3675,3630,131306,479568420,881977048920,242968884,STK
032500,KR7032500001,케이엠더블유,KOSDAQ,우량기업부,22050,2,-450,-2.0,22450,22450,21850,107438,2367356100,876059426000,39820883,KSQ
004360,KR7004360004,세방,KOSPI,,45350,1,450,1.0,44900,45750,44350,237737,10711172750,873718222500,19308690,STK
372170,KR7372170001,윤성에프앤씨,KOSDAQ,기술성장기업부,109800,1,600,0.55,110300,117700,108200,266778,30008682300,873705756000,7979048,KSQ
001430,KR7001430008,세아베스틸지주,KOSPI,,24650,1,650,2.71,24150,25300,23450,442512,10789800550,871449491700,35862119,STK
272290,KR7272290008,이녹스첨단소재,KOSDAQ GLOBAL,우량기업부,42900,1,950,2.26,43650,45000,41850,1328093,57306791900,863390728200,20125658,KSQ
003090,KR7003090008,대웅,KOSPI,,14690,2,-110,-0.74,14800,15000,14600,52142,770476110,859338464400,58141980,STK
222080,KR7222080004,씨아이에스,KOSDAQ,중견기업부,13920,1,2700,24.06,11280,14500,11280,30810551,409113482830,857815282440,61846812,KSQ
189300,KR7189300007,인텔리안테크,KOSDAQ,우량기업부,92700,2,-1300,-1.38,93100,94400,91600,175119,16281654400,853162850100,9183669,KSQ
348950,KR7348950007,제이알글로벌리츠,KOSPI,,4290,1,15,0.35,4275,4310,4255,176914,756062315,846743040000,197376000,STK
101490,KR7101490001,에스앤에스텍,KOSDAQ,우량기업부,39250,1,1100,2.88,38800,39550,37000,692792,26718511000,838751577700,21451447,KSQ
166090,KR7166090001,하나머티리얼즈,KOSDAQ GLOBAL,우량기업부,42450,1,1400,3.41,42500,43600,41000,288969,12113176350,836525743900,19752674,KSQ
195870,KR7195870001,해성디에스,KOSPI,,49000,1,350,0.72,48500,49250,48150,147870,7192834500,830450000000,17000000,STK
300720,KR7300720000,한일시멘트,KOSPI,,11910,2,-40,-0.33,12000,12180,11910,92152,1107811140,829060633800,69261540,STK
002840,KR7002840007,미원상사,KOSPI,,168500,1,500,0.3,168000,169400,168000,779,131162100,818195000000,4850000,STK
192080,KR7192080000,더블유게임즈,KOSPI,,44350,1,1150,2.66,44300,44600,43450,86386,3815922350,817665339000,18374502,STK
066575,KR7066571001,LG전자우,KOSPI,,47350,1,600,1.28,47000,47350,46850,22287,1052063600,812038122000,17185992,STK
214320,KR7214320004,이노션,KOSPI,,40600,3,0,0.0,40750,40950,40200,10231,413796000,812000000000,20000000,STK
365550,KR7365550003,ESR켄달스퀘어리츠,KOSPI,,3770,1,10,0.27,3760,3810,3760,80284,304375965,805476420000,213089000,STK
067310,KR7067310003,하나마이크론,KOSDAQ GLOBAL,중견기업부,16700,1,1900,12.84,17420,18640,16600,17407923,302759207090,804607928660,47921854,KSQ
294090,KR7294090006,이오플로우,KOSDAQ,기술성장기업부,26450,1,3400,14.75,23000,27100,22350,2990589,76021430550,800046051650,30362279,KSQ
003240,KR7003240009,태광산업,KOSPI,,716000,2,-1000,-0.14,717000,720000,712000,342,244866000,797194400000,1113400,STK
048410,KR7048410005,현대바이오,KOSDAQ,중견기업부,20050,2,-250,-1.23,20350,20950,19990,444382,9042769090,795979145400,39699708,KSQ
004490,KR7004490009,세방전지,KOSPI,,56300,1,4000,7.65,52000,57100,51900,254702,13992226900,785400000000,14000000,STK
215000,KR7215000001,골프존,KOSDAQ GLOBAL,우량기업부,125000,3,0,0.0,125000,125100,123300,22761,2825054600,783799333500,6275415,KSQ
069260,KR7069260008,TKG휴켐스,KOSPI,,19180,1,330,1.75,18850,19180,18850,126878,2412671150,783642531960,40878588,STK
101670,KR7101670008,하이드로리튬,KOSDAQ,벤처기업부,34950,1,4100,13.29,31050,36500,30400,8512572,294616059200,779433949900,22333351,KSQ
058610,KR7058610007,에스피지,KOSDAQ,우량기업부,35150,2,-1000,-2.77,35550,35750,34150,1977586,69214213250,777316468000,22177360,KSQ
031430,KR7031430002,신세계인터내셔날,KOSPI,,21650,1,650,3.1,21100,21750,21050,124042,2677354050,772905000000,35700000,STK
002350,KR7002350007,넥센타이어,KOSPI,,7940,1,40,0.51,7980,7980,7750,170441,1342091130,771576228300,97667877,STK
036930,KR7036930006,주성엔지니어링,KOSDAQ GLOBAL,우량기업부,15980,1,180,1.14,16130,16420,15430,4553315,72536361940,770539915640,48249212,KSQ
108860,KR7108860008,셀바스AI,KOSDAQ,벤처기업부,32700,2,-400,-1.21,32600,34300,31150,3909839,128093945450,738336528000,22510260,KSQ
079160,KR7079160008,CJ CGV,KOSPI,,15440,1,130,0.85,15310,15530,15200,92603,1427172530,737355452400,47725272,STK
073570,KR7073570004,어반리튬,KOSDAQ,중견기업부,25450,1,400,1.6,24250,27400,24200,4274257,111832333400,731781618750,28867125,KSQ
030190,KR7030190003,NICE평가정보,KOSDAQ GLOBAL,우량기업부,12000,2,-110,-0.91,12060,12110,11930,68264,819354200,730399284600,60714820,KSQ
074610,KR7074610007,이엔플러스,KOSPI,,12370,4,2850,29.94,9490,12370,9340,47439409,542348879800,721638660220,58337806,STK
007340,KR7007340003,DN오토모티브,KOSPI,,71700,2,-700,-0.97,72400,72500,69800,57050,4068559300,720567760500,9994005,STK
294870,KR7294870001,HDC현대산업개발,KOSPI,,10880,1,20,0.18,10860,11030,10770,281700,3063251470,718389897000,65907330,STK
192650,KR7192650000,드림텍,KOSPI,,10690,2,-280,-2.55,10950,11230,10640,1302396,14023830950,718298941500,67445910,STK
005250,KR7005250006,녹십자홀딩스,KOSPI,,15210,2,-60,-0.39,15280,15440,15060,46470,706928360,718120766700,47028210,STK
006220,KR7006220008,제주은행,KOSPI,,22150,1,250,1.14,21450,22250,20550,1464181,31543774100,711652344100,32128774,STK
005440,KR7005440003,현대그린푸드,KOSPI,,7250,0,0,0.0,0,0,0,0,0,708357494500,97704482,STK
005880,KR7005880000,대한해운,KOSPI,,2230,2,-20,-0.89,2250,2280,2210,924081,2068461715,706978073900,319177460,STK
214450,KR7214450009,파마리서치,KOSDAQ GLOBAL,우량기업부,69700,1,100,0.14,69600,71100,68700,100137,6941578900,702779135000,10111930,KSQ
268280,KR7268280005,미원에스씨,KOSPI,,137700,2,-200,-0.15,139900,139900,137700,1279,176848800,702270000000,5100000,STK
218410,KR7218410009,RFHIC,KOSDAQ,우량기업부,26100,1,50,0.19,26150,26350,25150,497304,12865589000,700465249100,26786434,KSQ
085660,KR7085660009,차바이오텍,KOSDAQ,벤처기업부,12420,2,-120,-0.96,12400,12570,12330,243285,3018747920,699415192740,56268318,KSQ
084370,KR7084370006,유진테크,KOSDAQ GLOBAL,우량기업부,30550,1,300,0.99,30550,31250,29800,288357,8732699250,698939281000,22916042,KSQ
200130,KR7200130003,콜마비앤에이치,KOSDAQ GLOBAL,우량기업부,23550,1,50,0.21,23550,23850,23050,103772,2437102150,695750790900,29543558,KSQ
034120,KR7034120006,SBS,KOSPI,,38100,2,-750,-1.93,38850,39600,37650,109459,4180825450,695423374200,18252582,STK
950210,KR8702070002,프레스티지바이오파마,KOSPI,,11550,2,-200,-1.7,11750,11970,11530,129449,1519694250,695312513350,60096155,STK
091810,KR7091810002,티웨이항공,KOSPI,,3585,1,250,7.5,3390,3665,3380,7543363,27009075635,695031022400,194414272,STK
178320,KR7178320008,서진시스템,KOSDAQ,우량기업부,18350,2,-100,-0.54,18330,18490,18100,375354,6851836140,688853167860,37580642,KSQ
064960,KR7064960008,SNT모티브,KOSPI,,47000,1,50,0.11,46950,47450,46550,16004,753171400,687287392000,14623136,STK
215200,KR7215200007,메가스터디교육,KOSDAQ GLOBAL,우량기업부,57700,2,-800,-1.37,58500,58600,57100,68858,3972465100,685616664000,11861880,KSQ
001530,KR7001530005,DI동일,KOSPI,,26400,1,900,3.53,25300,26950,24800,590703,15534381450,677559155000,25568270,STK
086450,KR7086450004,동국제약,KOSDAQ GLOBAL,우량기업부,15100,2,-20,-0.13,15160,15160,15010,41671,627622460,670901400000,44460000,KSQ
085370,KR7085370005,루트로닉,KOSDAQ,중견기업부,25250,1,400,1.61,24850,25750,24650,404767,10246693600,667441835000,26433340,KSQ
001680,KR7001680008,대상,KOSPI,,19290,1,80,0.42,19260,19440,19140,121204,2334152850,666974481250,34648025,STK
299900,KR7299900001,위지윅스튜디오,KOSDAQ,중견기업부,15580,1,160,1.04,15600,15700,15170,208815,3220659020,666235403180,42762221,KSQ
360070,KR7360070007,탑머티리얼,KOSDAQ,벤처기업부,83500,1,2000,2.45,81500,84400,78200,173775,14211149100,665095771900,7984343,KSQ
095340,KR7095340006,ISC,KOSDAQ,우량기업부,38050,2,-150,-0.39,38650,38950,37200,273876,10347607900,660309924450,17399471,KSQ
052020,KR7052020005,에스티큐브,KOSDAQ,중견기업부,14190,2,-640,-4.32,14840,14910,14100,454064,6584428760,658456826180,46175093,KSQ
010050,KR7010050003,우리종금,KOSPI,,748,2,-8,-1.06,754,760,746,772349,580080114,655652554500,874203406,STK
383800,KR7383800000,LX홀딩스,KOSPI,,8580,2,-210,-2.39,8770,8770,8530,195066,1679653830,654488320200,76280690,STK
